platform,movie_name,genre,imdb_rating,release_year
Netflix,Boomika,Horror,6.256798623063683,2021
Netflix,Boomika (Hindi),Horror,6.256798623063683,2021
Netflix,Boomika (Malayalam),Horror,6.256798623063683,2021
Netflix,Boomika (Telugu),Horror,6.256798623063683,2021
Netflix,The Witcher: Nightmare of the Wolf,Action,6.256798623063683,2021
Netflix,Manifest,TV Dramas,6.256798623063683,2021
Netflix,Comedy Premium League,International TV Shows,6.256798623063683,2021
Netflix,Everything Will Be Fine,International TV Shows,6.256798623063683,2021
Netflix,Gunshot,Drama,6.256798623063683,2018
Netflix,Korean Cold Noodle Rhapsody,Docuseries,6.256798623063683,2021
Netflix,Man in Love,Drama,6.256798623063683,2021
Netflix,Sweet Girl,Action,6.256798623063683,2021
Netflix,The Chair,TV Comedies,6.256798623063683,2021
Netflix,The Loud House Movie,Kids & Family,6.256798623063683,2021
Netflix,A Faraway Land,Drama,6.256798623063683,2020
Netflix,Like Crazy,Drama,6.7,2011
Netflix,Black Island,International Movies,6.256798623063683,2021
Netflix,Bombay,Drama,6.256798623063683,1995
Netflix,Go! Go! Cory Carson,Kids' TV,6.256798623063683,2021
Netflix,Memories of a Murderer: The Nilsen Tapes,Documentary,6.256798623063683,2021
Netflix,Nneka The Pretty Serpent,Drama,6.256798623063683,2020
Netflix,O Kadhal Kanmani,Drama,6.256798623063683,2015
Netflix,Out of my league,Comedy,6.256798623063683,2020
Netflix,Pahuna,Comedy,6.256798623063683,2018
Netflix,The Defeated,Crime TV Shows,6.256798623063683,2020
Netflix,The Secret Diary of an Exchange Student,Comedy,6.256798623063683,2021
Netflix,Untold: Deal With the Devil,Documentary,6.256798623063683,2021
Netflix,Mother Goose Club,Kids' TV,6.256798623063683,2016
Netflix,Walk of Shame,Comedy,6.256798623063683,2014
Netflix,Rascal Does Not Dream of Bunny Girl Senpai,Anime Series,6.256798623063683,2018
Netflix,The Creative Indians,Docuseries,6.256798623063683,2020
Netflix,The Piano,Classic Movies,6.256798623063683,1993
Netflix,Unroyal,Drama,6.256798623063683,2020
